date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
30-01-2023,Agra,6,Good,36,PM10
31-01-2023,Agra,5,Good,30,"PM10, PM2.5"
01-02-2023,Agra,5,Good,30,PM10
02-02-2023,Agra,6,Good,41,"CO, NO2"
03-02-2023,Agra,6,Good,44,"NO2, PM10"
04-02-2023,Agra,6,Good,49,"NO2, PM10"
05-02-2023,Agra,6,Good,48,"NO2, PM10"
06-02-2023,Agra,6,Satisfactory,56,"NO2, PM10"
07-02-2023,Agra,6,Satisfactory,56,"NO2, PM10"
08-02-2023,Agra,6,Good,36,"NO2, PM10"
09-02-2023,Agra,6,Good,44,"NO2, PM10"
10-02-2023,Agra,6,Good,38,"NO2, PM10"
11-02-2023,Agra,6,Satisfactory,51,"NO2, PM10"
12-02-2023,Agra,6,Satisfactory,62,PM10
13-02-2023,Agra,6,Good,31,"O3, SO2"
14-02-2023,Agra,6,Good,35,"NO2, PM10"
15-02-2023,Agra,6,Satisfactory,52,PM10
16-02-2023,Agra,6,Satisfactory,75,PM10
17-02-2023,Agra,5,Satisfactory,78,PM10
18-02-2023,Agra,6,Satisfactory,76,PM10
19-02-2023,Agra,6,Satisfactory,85,PM10
20-02-2023,Agra,6,Satisfactory,76,PM10
21-02-2023,Agra,6,Good,47,PM10
22-02-2023,Agra,6,Satisfactory,68,PM10
23-02-2023,Agra,5,Satisfactory,62,PM10
24-02-2023,Agra,5,Satisfactory,52,PM10
25-02-2023,Agra,6,Satisfactory,67,PM10
26-02-2023,Agra,6,Satisfactory,60,PM10
27-02-2023,Agra,5,Satisfactory,57,PM10
28-02-2023,Agra,6,Satisfactory,64,PM10
01-03-2023,Agra,6,Satisfactory,52,PM10
02-03-2023,Agra,5,Satisfactory,57,PM10
03-03-2023,Agra,6,Satisfactory,56,PM10
04-03-2023,Agra,6,Satisfactory,51,PM10
05-03-2023,Agra,6,Good,47,PM10
06-03-2023,Agra,6,Satisfactory,56,PM10
07-03-2023,Agra,6,Satisfactory,58,PM10
08-03-2023,Agra,5,Satisfactory,77,PM10
09-03-2023,Agra,5,Good,38,PM10
10-03-2023,Agra,6,Satisfactory,59,PM10
11-03-2023,Agra,5,Satisfactory,65,PM10
12-03-2023,Agra,6,Satisfactory,64,PM10
13-03-2023,Agra,6,Satisfactory,62,PM10
14-03-2023,Agra,6,Satisfactory,98,PM10
15-03-2023,Agra,5,Satisfactory,69,PM10
16-03-2023,Agra,5,Satisfactory,62,PM10
17-03-2023,Agra,5,Satisfactory,58,PM10
18-03-2023,Agra,6,Good,35,PM10
19-03-2023,Agra,6,Good,40,PM10
20-03-2023,Agra,6,Good,46,"O3, PM10"
21-03-2023,Agra,6,Satisfactory,51,PM10
22-03-2023,Agra,6,Good,44,PM10
23-03-2023,Agra,6,Good,47,PM10
24-03-2023,Agra,6,Satisfactory,56,PM10
25-03-2023,Agra,6,Good,50,PM10
26-03-2023,Agra,6,Satisfactory,60,PM10
27-03-2023,Agra,6,Satisfactory,67,PM10
28-03-2023,Agra,6,Satisfactory,62,PM10
29-03-2023,Agra,6,Satisfactory,67,PM10
30-03-2023,Agra,6,Satisfactory,78,PM10
31-03-2023,Agra,5,Good,50,PM10
01-04-2023,Agra,6,Good,34,PM10
02-04-2023,Agra,5,Satisfactory,55,PM10
03-04-2023,Agra,6,Satisfactory,65,PM10
04-04-2023,Agra,6,Good,46,PM10
05-04-2023,Agra,6,Satisfactory,69,PM10
06-04-2023,Agra,6,Satisfactory,73,PM10
07-04-2023,Agra,6,Satisfactory,72,PM10
08-04-2023,Agra,6,Satisfactory,64,PM10
09-04-2023,Agra,6,Satisfactory,82,PM10
10-04-2023,Agra,6,Satisfactory,82,PM10
11-04-2023,Agra,6,Satisfactory,76,PM10
12-04-2023,Agra,6,Satisfactory,100,PM10
13-04-2023,Agra,6,Satisfactory,84,PM10
14-04-2023,Agra,6,Satisfactory,80,PM10
15-04-2023,Agra,6,Satisfactory,88,PM10
16-04-2023,Agra,6,Satisfactory,80,PM10
17-04-2023,Agra,5,Satisfactory,73,PM10
18-04-2023,Agra,6,Satisfactory,72,PM10
19-04-2023,Agra,6,Moderate,113,PM10
20-04-2023,Agra,6,Satisfactory,89,PM10
21-04-2023,Agra,6,Satisfactory,62,PM10
22-04-2023,Agra,6,Satisfactory,82,PM10
23-04-2023,Agra,6,Satisfactory,65,PM10
24-04-2023,Agra,6,Satisfactory,67,PM10
25-04-2023,Agra,6,Good,50,PM10
26-04-2023,Agra,6,Satisfactory,65,PM10
27-04-2023,Agra,6,Satisfactory,68,PM10
28-04-2023,Agra,6,Satisfactory,93,PM10
29-04-2023,Agra,6,Satisfactory,59,PM10
30-04-2023,Agra,6,Satisfactory,66,PM10
01-05-2023,Agra,6,Good,46,PM10
02-05-2023,Agra,5,Good,47,O3
03-05-2023,Agra,6,Good,50,O3
04-05-2023,Agra,6,Good,41,O3
05-05-2023,Agra,5,Satisfactory,56,O3
06-05-2023,Agra,5,Satisfactory,76,O3
07-05-2023,Agra,5,Satisfactory,75,"O3, PM10"
08-05-2023,Agra,5,Satisfactory,56,O3
09-05-2023,Agra,5,Satisfactory,62,O3
10-05-2023,Agra,6,Satisfactory,73,PM2.5
11-05-2023,Agra,6,Satisfactory,77,PM10
12-05-2023,Agra,6,Satisfactory,84,PM2.5
13-05-2023,Agra,6,Satisfactory,71,PM2.5
14-05-2023,Agra,6,Satisfactory,78,"PM10, PM2.5"
15-05-2023,Agra,6,Satisfactory,70,PM10
16-05-2023,Agra,6,Satisfactory,69,PM10
17-05-2023,Agra,6,Satisfactory,74,PM10
18-05-2023,Agra,5,Satisfactory,86,O3
19-05-2023,Agra,6,Satisfactory,89,O3
20-05-2023,Agra,6,Moderate,111,PM10
21-05-2023,Agra,6,Moderate,107,PM10
22-05-2023,Agra,6,Moderate,104,PM10
23-05-2023,Agra,6,Satisfactory,86,PM10
24-05-2023,Agra,6,Satisfactory,88,O3
25-05-2023,Agra,6,Satisfactory,76,O3
26-05-2023,Agra,5,Satisfactory,67,O3
27-05-2023,Agra,6,Satisfactory,63,O3
28-05-2023,Agra,6,Satisfactory,72,O3
29-05-2023,Agra,6,Satisfactory,83,O3
30-05-2023,Agra,6,Satisfactory,74,PM10
31-05-2023,Agra,6,Satisfactory,51,PM10
01-06-2023,Agra,6,Satisfactory,52,PM10
02-06-2023,Agra,6,Satisfactory,62,PM10
03-06-2023,Agra,6,Satisfactory,91,PM10
04-06-2023,Agra,6,Satisfactory,92,PM10
05-06-2023,Agra,6,Satisfactory,65,PM10
06-06-2023,Agra,6,Satisfactory,84,PM10
07-06-2023,Agra,6,Moderate,120,PM10
08-06-2023,Agra,6,Moderate,119,PM10
09-06-2023,Agra,6,Satisfactory,85,PM10
10-06-2023,Agra,6,Satisfactory,77,PM10
11-06-2023,Agra,6,Moderate,102,PM10
12-06-2023,Agra,6,Moderate,125,PM10
13-06-2023,Agra,6,Moderate,109,PM10
14-06-2023,Agra,6,Satisfactory,82,PM10
15-06-2023,Agra,6,Satisfactory,82,PM10
16-06-2023,Agra,6,Satisfactory,77,PM10
17-06-2023,Agra,6,Satisfactory,65,PM10
18-06-2023,Agra,6,Satisfactory,67,PM10
19-06-2023,Agra,6,Good,50,"O3, PM10"
20-06-2023,Agra,6,Good,36,O3
21-06-2023,Agra,6,Good,47,O3
22-06-2023,Agra,5,Satisfactory,85,"O3, PM2.5"
23-06-2023,Agra,6,Satisfactory,79,PM10
24-06-2023,Agra,6,Satisfactory,90,O3
25-06-2023,Agra,6,Satisfactory,52,O3
26-06-2023,Agra,6,Good,46,O3
27-06-2023,Agra,6,Good,47,O3
28-06-2023,Agra,6,Satisfactory,65,NO2
29-06-2023,Agra,6,Satisfactory,53,NO2
30-06-2023,Agra,6,Satisfactory,61,NO2
01-07-2023,Agra,6,Good,43,O3
02-07-2023,Agra,6,Satisfactory,52,O3
03-07-2023,Agra,5,Satisfactory,66,"O3, PM2.5"
04-07-2023,Agra,6,Satisfactory,78,O3
05-07-2023,Agra,6,Satisfactory,67,O3
06-07-2023,Agra,6,Good,47,"O3, PM10"
07-07-2023,Agra,6,Satisfactory,52,"NO2, PM10"
08-07-2023,Agra,6,Satisfactory,66,"NO2, PM10"
09-07-2023,Agra,6,Satisfactory,55,"NO2, PM10"
10-07-2023,Agra,6,Good,46,"NO2, PM10"
11-07-2023,Agra,5,Good,50,"NO2, PM10"
12-07-2023,Agra,6,Satisfactory,65,PM10
13-07-2023,Agra,6,Satisfactory,56,PM10
14-07-2023,Agra,6,Good,50,PM10
15-07-2023,Agra,6,Satisfactory,72,PM10
16-07-2023,Agra,6,Good,44,"NO2, PM10"
17-07-2023,Agra,6,Satisfactory,53,"NO2, PM10"
18-07-2023,Agra,6,Satisfactory,64,PM10
19-07-2023,Agra,6,Good,50,PM10
20-07-2023,Agra,6,Satisfactory,64,PM10
21-07-2023,Agra,6,Satisfactory,68,PM10
22-07-2023,Agra,6,Satisfactory,66,PM10
23-07-2023,Agra,6,Good,48,PM10
24-07-2023,Agra,6,Satisfactory,55,PM10
25-07-2023,Agra,6,Satisfactory,70,PM2.5
26-07-2023,Agra,6,Satisfactory,79,"PM10, PM2.5"
27-07-2023,Agra,6,Satisfactory,73,PM10
28-07-2023,Agra,6,Satisfactory,59,PM10
29-07-2023,Agra,5,Good,39,PM10
30-07-2023,Agra,6,Good,44,PM10
31-07-2023,Agra,6,Good,48,PM10
01-08-2023,Agra,6,Satisfactory,62,PM10
02-08-2023,Agra,6,Satisfactory,67,PM10
03-08-2023,Agra,6,Satisfactory,69,PM10
04-08-2023,Agra,5,Satisfactory,53,"NO2, PM10"
05-08-2023,Agra,6,Satisfactory,92,PM10
06-08-2023,Agra,6,Satisfactory,60,"NO2, PM10"
07-08-2023,Agra,6,Satisfactory,66,"NO2, PM10"
08-08-2023,Agra,6,Satisfactory,75,PM10
09-08-2023,Agra,6,Satisfactory,83,PM10
10-08-2023,Agra,5,Satisfactory,98,PM10
11-08-2023,Agra,6,Satisfactory,96,PM10
12-08-2023,Agra,6,Satisfactory,76,"NO2, PM10"
13-08-2023,Agra,6,Satisfactory,76,PM10
14-08-2023,Agra,6,Satisfactory,76,PM10
15-08-2023,Agra,6,Satisfactory,84,PM10
16-08-2023,Agra,5,Satisfactory,78,PM10
17-08-2023,Agra,6,Satisfactory,98,PM10
18-08-2023,Agra,5,Satisfactory,95,PM10
19-08-2023,Agra,5,Satisfactory,71,PM10
20-08-2023,Agra,6,Satisfactory,73,PM10
21-08-2023,Agra,6,Satisfactory,79,PM10
22-08-2023,Agra,6,Satisfactory,66,PM10
23-08-2023,Agra,6,Good,39,"NO2, PM10"
24-08-2023,Agra,6,Satisfactory,60,PM10
25-08-2023,Agra,6,Satisfactory,68,"O3, PM10"
26-08-2023,Agra,5,Satisfactory,82,PM10
27-08-2023,Agra,5,Moderate,103,"PM10, PM2.5"
28-08-2023,Agra,5,Moderate,117,"O3, PM10"
29-08-2023,Agra,6,Satisfactory,91,PM10
30-08-2023,Agra,5,Satisfactory,94,PM10
31-08-2023,Agra,6,Satisfactory,86,PM10
01-09-2023,Agra,6,Moderate,109,PM10
02-09-2023,Agra,6,Moderate,105,PM10
03-09-2023,Agra,6,Satisfactory,89,PM10
04-09-2023,Agra,6,Moderate,102,PM10
05-09-2023,Agra,6,Satisfactory,74,"PM10, PM2.5"
06-09-2023,Agra,6,Satisfactory,55,PM10
07-09-2023,Agra,5,Satisfactory,68,PM10
08-09-2023,Agra,6,Good,49,PM10
09-09-2023,Agra,6,Satisfactory,61,PM10
10-09-2023,Agra,6,Good,44,"NO2, PM10"
11-09-2023,Agra,6,Good,43,"NO2, PM10"
12-09-2023,Agra,6,Satisfactory,54,"NO2, PM10"
13-09-2023,Agra,6,Satisfactory,58,"O3, PM10"
14-09-2023,Agra,6,Satisfactory,73,"PM10, PM2.5"
15-09-2023,Agra,5,Satisfactory,69,"PM10, PM2.5"
16-09-2023,Agra,4,Satisfactory,56,"NO2, PM10"
17-09-2023,Agra,5,Satisfactory,57,"NO2, O3"
18-09-2023,Agra,6,Good,40,"NO2, O3"
19-09-2023,Agra,5,Satisfactory,52,"O3, PM10"
20-09-2023,Agra,6,Satisfactory,62,"NO2, PM10"
21-09-2023,Agra,6,Satisfactory,66,PM10
22-09-2023,Agra,6,Satisfactory,71,PM10
23-09-2023,Agra,6,Satisfactory,61,PM10
24-09-2023,Agra,5,Satisfactory,75,"PM10, PM2.5"
25-09-2023,Agra,5,Satisfactory,79,"PM10, PM2.5"
26-09-2023,Agra,5,Satisfactory,69,"O3, PM10"
27-09-2023,Agra,5,Satisfactory,98,"O3, PM2.5"
28-09-2023,Agra,6,Moderate,130,"PM10, PM2.5"
29-09-2023,Agra,6,Moderate,140,"PM10, PM2.5"
30-09-2023,Agra,4,Moderate,122,PM2.5
01-10-2023,Agra,5,Moderate,120,PM2.5
02-10-2023,Agra,6,Satisfactory,100,PM2.5
03-10-2023,Agra,6,Moderate,112,PM2.5
04-10-2023,Agra,6,Satisfactory,100,"PM10, PM2.5"
05-10-2023,Agra,6,Moderate,111,PM2.5
06-10-2023,Agra,6,Moderate,139,PM2.5
07-10-2023,Agra,6,Satisfactory,100,"PM10, PM2.5"
08-10-2023,Agra,6,Moderate,105,"PM10, PM2.5"
09-10-2023,Agra,6,Satisfactory,77,PM10
10-10-2023,Agra,6,Satisfactory,73,PM10
11-10-2023,Agra,6,Satisfactory,77,"PM10, PM2.5"
12-10-2023,Agra,5,Satisfactory,95,PM2.5
13-10-2023,Agra,6,Moderate,111,PM2.5
14-10-2023,Agra,5,Moderate,117,PM2.5
15-10-2023,Agra,6,Moderate,104,"PM10, PM2.5"
16-10-2023,Agra,6,Satisfactory,95,PM10
17-10-2023,Agra,6,Satisfactory,62,PM10
18-10-2023,Agra,6,Satisfactory,80,PM10
19-10-2023,Agra,6,Moderate,103,PM2.5
20-10-2023,Agra,6,Moderate,127,PM2.5
21-10-2023,Agra,6,Moderate,134,PM2.5
22-10-2023,Agra,4,Moderate,138,PM2.5
23-10-2023,Agra,4,Moderate,153,PM2.5
24-10-2023,Agra,6,Moderate,112,PM2.5
25-10-2023,Agra,6,Satisfactory,100,PM2.5
26-10-2023,Agra,6,Moderate,103,PM2.5
27-10-2023,Agra,6,Moderate,116,PM2.5
28-10-2023,Agra,6,Moderate,111,PM2.5
29-10-2023,Agra,6,Moderate,140,PM2.5
30-10-2023,Agra,6,Moderate,104,O3
31-10-2023,Agra,6,Moderate,123,O3
01-11-2023,Agra,6,Moderate,140,"O3, PM10"
02-11-2023,Agra,6,Moderate,126,"O3, PM10"
03-11-2023,Agra,6,Moderate,152,"O3, PM10"
04-11-2023,Agra,6,Moderate,200,PM2.5
05-11-2023,Agra,5,Moderate,198,PM2.5
06-11-2023,Agra,5,Moderate,165,"PM10, PM2.5"
07-11-2023,Agra,5,Moderate,128,"PM10, PM2.5"
08-11-2023,Agra,6,Moderate,112,"PM10, PM2.5"
09-11-2023,Agra,5,Moderate,147,"PM10, PM2.5"
10-11-2023,Agra,6,Moderate,124,"PM10, PM2.5"
11-11-2023,Agra,6,Satisfactory,63,"CO, O3"
12-11-2023,Agra,5,Satisfactory,73,"PM10, PM2.5"
13-11-2023,Agra,6,Moderate,158,PM2.5
14-11-2023,Agra,6,Moderate,160,"PM10, PM2.5"
15-11-2023,Agra,6,Moderate,159,"PM10, PM2.5"
16-11-2023,Agra,6,Moderate,176,PM2.5
17-11-2023,Agra,6,Moderate,134,PM2.5
18-11-2023,Agra,6,Moderate,125,"PM10, PM2.5"
19-11-2023,Agra,6,Moderate,124,"PM10, PM2.5"
20-11-2023,Agra,6,Satisfactory,98,PM10
21-11-2023,Agra,6,Moderate,182,PM2.5
22-11-2023,Agra,6,Moderate,153,PM2.5
23-11-2023,Agra,6,Poor,226,PM2.5
24-11-2023,Agra,5,Moderate,178,"PM10, PM2.5"
25-11-2023,Agra,5,Moderate,163,PM2.5
26-11-2023,Agra,6,Moderate,170,"PM10, PM2.5"
27-11-2023,Agra,6,Moderate,120,"O3, PM10, PM2.5"
28-11-2023,Agra,6,Satisfactory,80,"PM10, PM2.5"
29-11-2023,Agra,6,Moderate,138,"PM10, PM2.5"
30-11-2023,Agra,5,Moderate,107,"PM10, PM2.5"
01-12-2023,Agra,6,Satisfactory,53,PM10
02-12-2023,Agra,6,Satisfactory,86,"PM10, PM2.5"
03-12-2023,Agra,6,Moderate,111,"PM10, PM2.5"
04-12-2023,Agra,6,Satisfactory,67,PM10
05-12-2023,Agra,5,Satisfactory,70,PM10
06-12-2023,Agra,6,Satisfactory,96,"PM10, PM2.5"
07-12-2023,Agra,6,Satisfactory,87,PM10
08-12-2023,Agra,6,Moderate,114,"PM10, PM2.5"
09-12-2023,Agra,6,Satisfactory,98,"NO2, PM10"
10-12-2023,Agra,5,Satisfactory,94,"NO2, PM10"
11-12-2023,Agra,5,Satisfactory,93,PM10
12-12-2023,Agra,6,Moderate,145,"PM10, PM2.5"
13-12-2023,Agra,6,Moderate,109,"NO2, PM10, PM2.5"
14-12-2023,Agra,5,Satisfactory,95,"NO2, PM10"
15-12-2023,Agra,6,Moderate,123,PM2.5
16-12-2023,Agra,6,Moderate,137,"PM10, PM2.5"
17-12-2023,Agra,6,Moderate,124,"PM10, PM2.5"
18-12-2023,Agra,6,Moderate,102,"NO2, PM10, PM2.5"
19-12-2023,Agra,6,Satisfactory,68,"NO2, PM10"
20-12-2023,Agra,6,Satisfactory,77,"NO2, PM10"
21-12-2023,Agra,6,Satisfactory,94,"NO2, PM10"
22-12-2023,Agra,6,Moderate,140,"PM10, PM2.5"
23-12-2023,Agra,5,Moderate,187,PM2.5
24-12-2023,Agra,6,Moderate,150,PM2.5
25-12-2023,Agra,6,Moderate,122,"PM10, PM2.5"
26-12-2023,Agra,6,Moderate,132,"PM10, PM2.5"
27-12-2023,Agra,6,Moderate,140,PM2.5
28-12-2023,Agra,5,Moderate,101,"PM10, PM2.5"
29-12-2023,Agra,6,Moderate,102,"PM10, PM2.5"
30-12-2023,Agra,6,Satisfactory,85,PM10
31-12-2023,Agra,6,Satisfactory,93,"PM10, PM2.5"
