date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
08-11-2023,Agartala,1,Poor,263,PM2.5
09-11-2023,Agartala,1,Poor,270,PM2.5
10-11-2023,Agartala,1,Moderate,141,PM10
11-11-2023,Agartala,1,Moderate,186,PM2.5
12-11-2023,Agartala,1,Moderate,174,PM2.5
13-11-2023,Agartala,1,Poor,256,PM2.5
14-11-2023,Agartala,1,Moderate,147,PM2.5
15-11-2023,Agartala,1,Moderate,152,PM2.5
16-11-2023,Agartala,1,Moderate,134,PM2.5
19-11-2023,Agartala,1,Satisfactory,83,PM10
20-11-2023,Agartala,1,Moderate,107,PM2.5
21-11-2023,Agartala,1,Moderate,127,PM10
22-11-2023,Agartala,1,Moderate,138,PM2.5
23-11-2023,Agartala,1,Poor,214,PM2.5
24-11-2023,Agartala,1,Moderate,188,PM2.5
25-11-2023,Agartala,1,Moderate,104,PM10
26-11-2023,Agartala,1,Moderate,157,PM2.5
27-11-2023,Agartala,1,Moderate,172,PM2.5
28-11-2023,Agartala,1,Moderate,128,PM2.5
29-11-2023,Agartala,1,Moderate,172,PM2.5
30-11-2023,Agartala,1,Moderate,169,PM2.5
01-12-2023,Agartala,1,Moderate,152,PM2.5
02-12-2023,Agartala,1,Moderate,200,PM2.5
03-12-2023,Agartala,1,Moderate,189,PM2.5
04-12-2023,Agartala,1,Poor,206,PM2.5
05-12-2023,Agartala,1,Moderate,189,PM2.5
06-12-2023,Agartala,1,Moderate,176,PM2.5
07-12-2023,Agartala,1,Moderate,114,PM2.5
08-12-2023,Agartala,1,Satisfactory,65,PM10
09-12-2023,Agartala,1,Moderate,105,PM10
10-12-2023,Agartala,1,Poor,235,PM2.5
11-12-2023,Agartala,1,Poor,274,PM2.5
12-12-2023,Agartala,1,Moderate,198,PM2.5
13-12-2023,Agartala,1,Poor,219,PM2.5
15-12-2023,Agartala,1,Poor,293,PM2.5
17-12-2023,Agartala,1,Poor,239,PM2.5
18-12-2023,Agartala,1,Moderate,183,PM2.5
19-12-2023,Agartala,1,Poor,202,PM2.5
20-12-2023,Agartala,1,Moderate,200,PM2.5
21-12-2023,Agartala,1,Moderate,182,PM2.5
22-12-2023,Agartala,1,Moderate,109,PM2.5
23-12-2023,Agartala,1,Moderate,125,PM2.5
24-12-2023,Agartala,1,Poor,228,PM2.5
25-12-2023,Agartala,1,Poor,277,PM2.5
26-12-2023,Agartala,1,Poor,242,PM2.5
27-12-2023,Agartala,1,Moderate,173,PM10
28-12-2023,Agartala,1,Poor,278,PM2.5
29-12-2023,Agartala,1,Poor,261,PM2.5
30-12-2023,Agartala,1,Poor,265,PM2.5
31-12-2023,Agartala,1,Moderate,179,PM10
